"","RTIID","GID","JURISID","COUNTY","NAME","YEAR","CITY","STATE","ZIP","STATEFIPS","CNTYCODE","STRATUM","FINALWT","DESIGNWT","CLASS","STATUS","CONFPOPJUNE","CONFPOPJUNE_FLAG","CONFPOP","CONFPOP_FLAG","NCONPOP","NCONPOP_FLAG","TOTPOP","TOTPOP_FLAG","WEEK","WEEK_FLAG","WEEKN","WEEKN_FLAG","NONCITZ","NONCITZ_FLAG","ADULTM","ADULTM_FLAG","ADULTF","ADULTF_FLAG","JUVM","JUVM_FLAG","JUVF","JUVF_FLAG","TOTGENDER","TOTGENDER_FLAG","ADLTJUV","ADLTJUV_FLAG","CONV","CONV_FLAG","UNCONV","UNCONV_FLAG","TOTCONVSTATUS","TOTCONVSTATUS_FLAG","FELONY","FELONY_FLAG","MISD","MISD_FLAG","OTHEROFFSPEC","OTHEROFF","OTHEROFF_FLAG","TOTOFF","TOTOFF_FLAG","WHITE","WHITE_FLAG","BLACK","BLACK_FLAG","HISP","HISP_FLAG","AIAN","AIAN_FLAG","ASIAN","ASIAN_FLAG","NHOPI","NHOPI_FLAG","TWORACE","TWORACE_FLAG","OTHERRACESPEC","OTHERRACE","OTHERRACE_FLAG","RACEDK","RACEDK_FLAG","RACETOTAL","RACETOTAL_FLAG","MARSHALS","MARSHALS_FLAG","BOP","BOP_FLAG","ICE","ICE_FLAG","BIA","BIA_FLAG","OTHERFEDSPEC","OTHERFED","OTHERFED_FLAG","INSTATEPRIS","INSTATEPRIS_FLAG","OUTSTATEPRIS","OUTSTATEPRIS_FLAG","TRIBAL","TRIBAL_FLAG","INSTATEJAIL","INSTATEJAIL_FLAG","OUTSTATEJAIL","OUTSTATEJAIL_FLAG","OTHERHOLDTOT","OTHERHOLDTOT_FLAG","PEAKDATE","PEAKPOP","PEAKPOP_FLAG","ADPM","ADPM_FLAG","ADPF","ADPF_FLAG","ADP","ADP_FLAG","RATED","RATED_FLAG","ADMISM","ADMISM_FLAG","ADMISF","ADMISF_FLAG","ADMIS","ADMIS_FLAG","RELEASEM","RELEASEM_FLAG","RELEASEF","RELEASEF_FLAG","RELEASE","RELEASE_FLAG","EMONITOR","EMONITOR_FLAG","HOMEDETN","HOMEDETN_FLAG","COMMSRV","COMMSRV_FLAG","DAYREPORT","DAYREPORT_FLAG","PRETRIAL","PRETRIAL_FLAG","ALTWORK","ALTWORK_FLAG","TREATMENT","TREATMENT_FLAG","OTRNONCONFSPEC","OTRNONCONF","OTRNONCONF_FLAG","NONCONFD","NONCONFD_FLAG","CORRSTAFF","CORRSTAFF_FLAG","CORRSTAFFM","CORRSTAFFM_FLAG","CORRSTAFFF","CORRSTAFFF_FLAG","OTHERSTAFF","OTHERSTAFF_FLAG","OTHERSTAFFM","OTHERSTAFFM_FLAG","OTHERSTAFFF","OTHERSTAFFF_FLAG","TOTALSTAFF","TOTALSTAFF_FLAG"
"856",10958592,"472131001062000000000","476131001","Suffolk city                                                                ","Western Tidewater Regional Jail                                                                     ",2015,"Suffolk                 ","(47) Virginia","23434     ","51","51800","(12) 12: regional jails",1,1,22,"(1) Respondent",630,"(0) Reported",627,"(0) Reported",17,"(0) Reported",644,"(0) Reported","(1) Yes","(0) Reported",5,"(0) Reported",11,"(0) Reported",561,"(0) Reported",62,"(0) Reported",4,"(0) Reported",0,"(0) Reported",627,"(0) Reported",4,"(0) Reported",360,"(0) Reported",267,"(0) Reported",627,"(0) Reported",257,"(1) Estimated by respondent",245,"(1) Estimated by respondent","Federal                                           ",125,"(0) Reported",627,"(0) Reported",197,"(0) Reported",427,"(0) Reported",0,"(0) Reported",0,"(0) Reported",3,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",627,"(0) Reported",125,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",11,"(0) Reported",0,"(0) Reported",0,"(0) Reported",8,"(0) Reported",0,"(0) Reported",144,"(0) Reported",5,691,"(0) Reported",596,"(0) Reported",75,"(0) Reported",671,"(0) Reported",552,"(0) Reported",3415,"(0) Reported",855,"(0) Reported",4270,"(0) Reported",3317,"(0) Reported",847,"(0) Reported",4164,"(0) Reported",17,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",17,"(0) Reported",147,"(0) Reported",82,"(0) Reported",65,"(0) Reported",37,"(0) Reported",8,"(0) Reported",29,"(0) Reported",184,"(0) Reported"
"857",10958593,"472134001062000000000","476134001","Williamsburg city                                                           ","Virginia Peninsula Regional Jail Authority                                                          ",2015,"Williamsburg            ","(47) Virginia","23185     ","51","51095","(12) 12: regional jails",1.04545455,1,23,"(1) Respondent",465,"(0) Reported",410,"(1) Estimated by respondent",0,"(0) Reported",410,"(0) Reported","(1) Yes","(0) Reported",28,"(0) Reported",46,"(0) Reported",337,"(0) Reported",73,"(0) Reported",0,"(0) Reported",0,"(0) Reported",410,"(1) Estimated by respondent",0,"(0) Reported",235,"(0) Reported",175,"(0) Reported",410,"(1) Estimated by respondent",184,"(1) Estimated by respondent",226,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",410,"(1) Estimated by respondent",197,"(0) Reported",178,"(0) Reported",24,"(0) Reported",0,"(0) Reported",6,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",5,"(0) Reported",410,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",46,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",46,"(0) Reported",11,458,"(0) Reported",381,"(0) Reported",70,"(0) Reported",451,"(0) Reported",290,"(0) Reported",4934,"(0) Reported",1680,"(0) Reported",6614,"(0) Reported",4907,"(0) Reported",1741,"(0) Reported",6648,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",112,"(0) Reported",62,"(0) Reported",50,"(0) Reported",23,"(0) Reported",4,"(0) Reported",19,"(0) Reported",135,"(0) Reported"
"858",10958594,"472137801061000000000","476137801","Emporia city                                                                ","Southside Regional Jail Authority                                                                   ",2015,"Emporia                 ","(47) Virginia","23847     ","51","51081","(12) 12: regional jails",1.10526316,1,24,"(1) Respondent",115,"(0) Reported",146,"(0) Reported",0,"(0) Reported",146,"(0) Reported","(1) Yes","(0) Reported",0,"(0) Reported",0,"(0) Reported",128,"(0) Reported",18,"(0) Reported",0,"(0) Reported",0,"(0) Reported",146,"(0) Reported",0,"(0) Reported",102,"(0) Reported",44,"(0) Reported",146,"(0) Reported",113,"(1) Estimated by respondent",33,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",146,"(0) Reported",22,"(0) Reported",121,"(0) Reported",2,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",146,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",19,"(0) Reported",0,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported",20,"(0) Reported",7,156,"(0) Reported",115,"(1) Estimated by respondent",15,"(1) Estimated by respondent",130,"(1) Estimated by respondent",100,"(0) Reported",1142,"(1) Estimated by respondent",313,"(1) Estimated by respondent",1455,"(1) Estimated by respondent",1124,"(1) Estimated by respondent",313,"(1) Estimated by respondent",1437,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",39,"(1) Estimated by respondent",20,"(0) Reported",19,"(0) Reported",5,"(0) Reported",1,"(0) Reported",4,"(0) Reported",44,"(0) Reported"
"859",10958595,"481001001061000000000","481001001","Adams County                                                                ","Adams County Sheriffs Office                                                                        ",2015,"Ritzville               ","(48) Washington","99169     ","53","53001","(10) 10: =< adp < 40 & juv = 0",14.89999962,14.89999962,20,"(1) Respondent",26,"(1) Estimated by respondent",27,"(1) Estimated by respondent",0,"(1) Estimated by respondent",27,"(1) Estimated by respondent","(0) No","(0) Reported",NA,NA,20,"(1) Estimated by respondent",24,"(1) Estimated by respondent",3,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",27,"(0) Reported",0,"(0) Reported",5,"(1) Estimated by respondent",22,"(1) Estimated by respondent",27,"(0) Reported",21,"(1) Estimated by respondent",6,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",27,"(0) Reported",8,"(1) Estimated by respondent",1,"(1) Estimated by respondent",17,"(1) Estimated by respondent",1,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",27,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",1,31,"(1) Estimated by respondent",24,"(1) Estimated by respondent",3,"(1) Estimated by respondent",27,"(1) Estimated by respondent",28,"(1) Estimated by respondent",775,"(1) Estimated by respondent",120,"(1) Estimated by respondent",895,"(1) Estimated by respondent",781,"(1) Estimated by respondent",110,"(1) Estimated by respondent",891,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",5,"(1) Estimated by respondent",5,"(1) Estimated by respondent",0,"(0) Reported",1,"(1) Estimated by respondent",0,"(0) Reported",1,"(1) Estimated by respondent",6,"(0) Reported"
"860",10958597,"481003003061000000000","481003003","Benton County                                                               ","Benton County Sheriffs Office                                                                       ",2015,"Kennewick               ","(48) Washington","99336     ","53","53005","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",550,"(0) Reported",404,"(0) Reported",59,"(0) Reported",463,"(0) Reported","(0) No","(0) Reported",NA,NA,27,"(0) Reported",325,"(1) Estimated by respondent",79,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",404,"(0) Reported",0,"(0) Reported",100,"(1) Estimated by respondent",304,"(1) Estimated by respondent",404,"(0) Reported",154,"(1) Estimated by respondent",250,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",404,"(0) Reported",100,"(1) Estimated by respondent",50,"(1) Estimated by respondent",234,"(1) Estimated by respondent",10,"(1) Estimated by respondent",10,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                        ",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",404,"(0) Reported",58,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",58,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",116,"(0) Reported",21,495,"(0) Reported",458,"(1) Estimated by respondent",100,"(1) Estimated by respondent",558,"(0) Reported",738,"(0) Reported",9908,"(1) Estimated by respondent",3302,"(1) Estimated by respondent",13210,"(0) Reported",9908,"(1) Estimated by respondent",3302,"(1) Estimated by respondent",13210,"(0) Reported",13,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",46,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",59,"(0) Reported",110,"(1) Estimated by respondent",95,"(1) Estimated by respondent",15,"(1) Estimated by respondent",20,"(1) Estimated by respondent",19,"(1) Estimated by respondent",1,"(1) Estimated by respondent",130,"(0) Reported"
"861",10958600,"481006006061000000000","481006006","Clark County                                                                ","Clark County Sheriffs Office                                                                        ",2015,"Vancouver               ","(48) Washington","98660     ","53","53011","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",717,"(0) Reported",679,"(0) Reported",0,"(0) Reported",679,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(1) Estimated by respondent",555,"(0) Reported",124,"(0) Reported",0,"(0) Reported",0,"(0) Reported",679,"(0) Reported",0,"(0) Reported",247,"(0) Reported",432,"(0) Reported",679,"(0) Reported",465,"(0) Reported",135,"(0) Reported","OAA                                               ",79,"(0) Reported",679,"(0) Reported",563,"(0) Reported",75,"(0) Reported",9,"(0) Reported",7,"(0) Reported",22,"(0) Reported",0,"(0) Reported",0,"(0) Reported","other                                   ",3,"(0) Reported",0,"(0) Reported",679,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",14,738,"(0) Reported",597,"(0) Reported",137,"(0) Reported",734,"(0) Reported",809,"(1) Estimated by respondent",10526,"(3) Item imputed",4388,"(3) Item imputed",14914,"(0) Reported",12087,"(3) Item imputed",2701,"(3) Item imputed",14788,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",150,"(0) Reported",119,"(0) Reported",31,"(0) Reported",12,"(0) Reported",5,"(0) Reported",7,"(0) Reported",162,"(0) Reported"
"862",10958602,"481008008061000000000","481008008","Cowlitz County                                                              ","Cowlitz County Corrections Department                                                               ",2015,"Longview                ","(48) Washington","98632     ","53","53015","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",255,"(0) Reported",220,"(0) Reported",3,"(1) Estimated by respondent",223,"(0) Reported","(0) No","(0) Reported",NA,NA,10,"(1) Estimated by respondent",176,"(0) Reported",44,"(0) Reported",0,"(0) Reported",0,"(0) Reported",220,"(0) Reported",0,"(0) Reported",196,"(1) Estimated by respondent",24,"(1) Estimated by respondent",220,"(0) Reported",135,"(1) Estimated by respondent",24,"(1) Estimated by respondent","State DOC hold                                    ",61,"(1) Estimated by respondent",220,"(0) Reported",195,"(1) Estimated by respondent",9,"(1) Estimated by respondent",11,"(1) Estimated by respondent",5,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                        ",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",220,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",61,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",15,"(1) Estimated by respondent",4,"(1) Estimated by respondent",80,"(1) Estimated by respondent",6,268,"(0) Reported",194,"(1) Estimated by respondent",69,"(1) Estimated by respondent",263,"(0) Reported",356,"(0) Reported",5915,"(0) Reported",2099,"(0) Reported",8014,"(0) Reported",5969,"(0) Reported",2106,"(0) Reported",8075,"(0) Reported",3,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                                  ",0,"(1) Estimated by respondent",3,"(0) Reported",46,"(0) Reported",34,"(1) Estimated by respondent",12,"(1) Estimated by respondent",20,"(0) Reported",9,"(0) Reported",11,"(0) Reported",66,"(0) Reported"
"863",10958604,"481011011061000000000","481011011","Franklin County                                                             ","Franklin County Sheriffs Office                                                                     ",2015,"Pasco                   ","(48) Washington","99301     ","53","53021","(08) 8: 103 =< adp < 227 & juv = 0",5.02620488,4.90361452,18,"(1) Respondent",185,"(1) Estimated by respondent",185,"(1) Estimated by respondent",0,"(0) Reported",185,"(1) Estimated by respondent","(0) No","(0) Reported",NA,NA,18,"(1) Estimated by respondent",149,"(1) Estimated by respondent",36,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",185,"(1) Estimated by respondent",0,"(0) Reported",160,"(1) Estimated by respondent",25,"(1) Estimated by respondent",185,"(1) Estimated by respondent",143,"(1) Estimated by respondent",42,"(1) Estimated by respondent","                                                  ",0,"(1) Estimated by respondent",185,"(1) Estimated by respondent",120,"(1) Estimated by respondent",6,"(1) Estimated by respondent",51,"(0) Reported",3,"(1) Estimated by respondent",5,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                        ",0,"(0) Reported",0,"(0) Reported",185,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",16,"(0) Reported",0,"(0) Reported",0,"(0) Reported",142,"(1) Estimated by respondent",0,"(0) Reported",158,"(1) Estimated by respondent",27,185,"(1) Estimated by respondent",155,"(1) Estimated by respondent",28,"(1) Estimated by respondent",183,"(1) Estimated by respondent",230,"(1) Estimated by respondent",4764,"(1) Estimated by respondent",336,"(1) Estimated by respondent",5100,"(1) Estimated by respondent",4800,"(0) Reported",300,"(0) Reported",5100,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",31,"(1) Estimated by respondent",23,"(1) Estimated by respondent",8,"(1) Estimated by respondent",9,"(0) Reported",4,"(0) Reported",5,"(0) Reported",40,"(0) Reported"
"864",10958610,"481018018061000000000","481018018","Kitsap County                                                               ","Kitsap County Sheriffs Office                                                                       ",2015,"Port Orchard            ","(48) Washington","98366     ","53","53035","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",366,"(0) Reported",396,"(0) Reported",20,"(0) Reported",416,"(0) Reported","(1) Yes","(0) Reported",23,"(0) Reported",8,"(0) Reported",320,"(0) Reported",76,"(0) Reported",0,"(0) Reported",0,"(0) Reported",396,"(0) Reported",0,"(0) Reported",210,"(0) Reported",186,"(0) Reported",396,"(0) Reported",221,"(0) Reported",175,"(0) Reported","                                                  ",0,"(0) Reported",396,"(0) Reported",294,"(0) Reported",43,"(0) Reported",34,"(0) Reported",12,"(0) Reported",13,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",396,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",6,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported",7,"(0) Reported",10,397,"(0) Reported",317,"(0) Reported",68,"(0) Reported",385,"(0) Reported",511,"(0) Reported",5969,"(0) Reported",2153,"(0) Reported",8122,"(0) Reported",6022,"(0) Reported",2156,"(0) Reported",8178,"(0) Reported",20,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",20,"(0) Reported",89,"(0) Reported",69,"(0) Reported",20,"(0) Reported",7,"(0) Reported",1,"(0) Reported",6,"(0) Reported",96,"(0) Reported"
"865",10952821,"481027027061000000000","481027027","Pierce County                                                               ","Pierce County Sheriff's Department                                                                  ",2015,"Tacoma                  ","(48) Washington","98402     ","53","53053","(01) 1: certainty jails: large jails and California jails",1.01503759,1,7,"(1) Respondent",1090,"(0) Reported",1050,"(0) Reported",0,"(1) Estimated by respondent",1050,"(1) Estimated by respondent","(0) No","(0) Reported",NA,NA,6,"(1) Estimated by respondent",897,"(0) Reported",153,"(0) Reported",0,"(0) Reported",0,"(0) Reported",1050,"(0) Reported",0,"(0) Reported",259,"(0) Reported",791,"(0) Reported",1050,"(0) Reported",883,"(1) Estimated by respondent",167,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",1050,"(0) Reported",571,"(0) Reported",310,"(0) Reported",82,"(0) Reported",38,"(0) Reported",24,"(0) Reported",25,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",1050,"(0) Reported",1,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",2,"(0) Reported",15,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",19,"(0) Reported",7,1141,"(0) Reported",949,"(0) Reported",150,"(0) Reported",1099,"(0) Reported",1716,"(0) Reported",2220,"(1) Estimated by respondent",12576,"(1) Estimated by respondent",14796,"(0) Reported",2218,"(3) Item imputed",12492,"(3) Item imputed",14710,"(3) Item imputed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"                                                  ",NA,NA,0,"(0) Reported",253,"(1) Estimated by respondent",193,"(1) Estimated by respondent",60,"(1) Estimated by respondent",36,"(1) Estimated by respondent",26,"(1) Estimated by respondent",10,"(1) Estimated by respondent",289,"(1) Estimated by respondent"
"866",10958619,"481029029061000000000","481029029","Skagit County                                                               ","Skagit County Sheriffs Office                                                                       ",2015,"Mount Vernon            ","(48) Washington","98273     ","53","53057","(08) 8: 103 =< adp < 227 & juv = 0",5.02620488,4.90361452,18,"(1) Respondent",178,"(0) Reported",168,"(0) Reported",20,"(0) Reported",188,"(0) Reported","(0) No","(0) Reported",NA,NA,16,"(1) Estimated by respondent",132,"(0) Reported",36,"(0) Reported",0,"(0) Reported",0,"(0) Reported",168,"(0) Reported",0,"(0) Reported",44,"(1) Estimated by respondent",124,"(1) Estimated by respondent",168,"(0) Reported",140,"(1) Estimated by respondent",28,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",168,"(0) Reported",117,"(0) Reported",5,"(0) Reported",37,"(0) Reported",5,"(0) Reported",4,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",168,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",5,"(1) Estimated by respondent",0,"(0) Reported",5,"(1) Estimated by respondent",1,"(0) Reported",1,"(0) Reported",12,"(1) Estimated by respondent",9,191,"(1) Estimated by respondent",166,"(0) Reported",39,"(0) Reported",205,"(0) Reported",174,"(1) Estimated by respondent",2985,"(0) Reported",1116,"(0) Reported",4101,"(0) Reported",2999,"(0) Reported",1111,"(0) Reported",4110,"(0) Reported",15,"(0) Reported",0,"(0) Reported",5,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",20,"(0) Reported",42,"(0) Reported",30,"(0) Reported",12,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",42,"(0) Reported"
"867",10952824,"481031031060000016200","481031031","Snohomish County                                                            ","Snohomish County Sheriffs Office                                                                    ",2015,"Everett                 ","(48) Washington","98201     ","53","53061","(01) 1: certainty jails: large jails and California jails",1.01503759,1,7,"(1) Respondent",1014,"(0) Reported",821,"(0) Reported",1,"(0) Reported",822,"(0) Reported","(0) No","(0) Reported",NA,NA,49,"(1) Estimated by respondent",712,"(1) Estimated by respondent",109,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",821,"(0) Reported",0,"(0) Reported",156,"(1) Estimated by respondent",665,"(1) Estimated by respondent",821,"(0) Reported",550,"(1) Estimated by respondent",271,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",821,"(0) Reported",633,"(1) Estimated by respondent",95,"(1) Estimated by respondent",41,"(1) Estimated by respondent",33,"(1) Estimated by respondent",15,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",4,"(1) Estimated by respondent",821,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",54,"(1) Estimated by respondent",0,"(0) Reported",44,"(1) Estimated by respondent",533,"(1) Estimated by respondent",0,"(0) Reported",631,"(1) Estimated by respondent",31,821,"(0) Reported",804,"(0) Reported",165,"(0) Reported",969,"(0) Reported",1368,"(0) Reported",14682,"(0) Reported",4729,"(0) Reported",19411,"(0) Reported",14650,"(0) Reported",4731,"(0) Reported",19381,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",1,"(0) Reported",222,"(0) Reported",184,"(0) Reported",38,"(0) Reported",141,"(0) Reported",65,"(0) Reported",76,"(0) Reported",363,"(0) Reported"
"868",10958621,"481032032061000000000","481032032","Spokane County                                                              ","Spokane County Detention Services                                                                   ",2015,"Spokane                 ","(48) Washington","99260     ","53","53063","(01) 1: certainty jails: large jails and California jails",1,1,8,"(1) Respondent",923,"(0) Reported",822,"(0) Reported",15,"(1) Estimated by respondent",837,"(0) Reported","(0) No","(0) Reported",NA,NA,16,"(0) Reported",712,"(0) Reported",105,"(0) Reported",5,"(0) Reported",0,"(0) Reported",822,"(0) Reported",0,"(0) Reported",243,"(0) Reported",579,"(0) Reported",822,"(0) Reported",603,"(0) Reported",130,"(0) Reported","1 in transfer; 88 holds                           ",89,"(0) Reported",822,"(0) Reported",606,"(0) Reported",103,"(0) Reported",37,"(0) Reported",64,"(0) Reported",10,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",2,"(0) Reported",822,"(0) Reported",67,"(0) Reported",9,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",104,"(0) Reported",3,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",183,"(0) Reported",1,889,"(0) Reported",780,"(0) Reported",130,"(0) Reported",910,"(0) Reported",950,"(0) Reported",14558,"(0) Reported",4963,"(0) Reported",19521,"(0) Reported",14598,"(0) Reported",4989,"(0) Reported",19587,"(0) Reported",10,"(1) Estimated by respondent",0,"(0) Reported",3,"(1) Estimated by respondent",2,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",15,"(1) Estimated by respondent",208,"(0) Reported",177,"(0) Reported",31,"(0) Reported",107,"(0) Reported",53,"(0) Reported",54,"(0) Reported",315,"(0) Reported"
